Target,Fold,Group,PC,Variable,Loading
Monothalamida,0,Trace,PC2,V,-0.00607863663159218
Monothalamida,0,Trace,PC2,Cr,0.11740846938061435
Monothalamida,0,Trace,PC2,Mn,-0.03964212517012638
Monothalamida,0,Trace,PC2,Co,0.22022933017558624
Monothalamida,0,Trace,PC2,Ni,-0.06486341406513946
Monothalamida,0,Trace,PC2,Cu,-0.021601070175096104
Monothalamida,0,Trace,PC2,Zn,0.02934893108194861
Monothalamida,0,Trace,PC2,Ga,-0.5285314751292982
Monothalamida,0,Trace,PC2,As,0.5594868728832666
Monothalamida,0,Trace,PC2,Rb,0.5634289520449681
Monothalamida,0,Organic,PC1,Chlorophyll a,-0.30979540726584187
Monothalamida,0,Organic,PC1,Depth,-0.1330059859708954
Monothalamida,0,Organic,PC1,N,0.5359984249254244
Monothalamida,0,Organic,PC1,C,0.5367486259412685
Monothalamida,0,Organic,PC1,S1,0.5229733489853157
Monothalamida,0,Organic,PC1,P,0.0017954097031886856
Monothalamida,0,Organic,PC1,S2,-0.035040161107508405
Monothalamida,0,Organic,PC1,Cl,-0.19029097252672428
Monothalamida,0,Organic,PC2,Chlorophyll a,0.2920794783575694
Monothalamida,0,Organic,PC2,Depth,-0.2465950068187467
Monothalamida,0,Organic,PC2,N,0.09637262319218234
Monothalamida,0,Organic,PC2,C,0.11112440897364145
Monothalamida,0,Organic,PC2,S1,0.12832556422619024
Monothalamida,0,Organic,PC2,P,-0.3925660909792319
Monothalamida,0,Organic,PC2,S2,0.6298462671733197
Monothalamida,0,Organic,PC2,Cl,0.5147448471533237
