Target,Fold,Model,R2,R2_train,RMSE,RMSE_train,MAE,MAE_train
Rotaliida,2,RF,-0.5126485280692994,0.8555321670460482,12842.254506281311,5070.126880947393,7809.780084425479,3263.1939550556363
Rotaliida,2,XGBoost,-0.27662110328674316,0.9987426400184631,11797.86082304754,473.0009249462415,7426.2109375,360.9688720703125
Rotaliida,2,LightGBM,-0.0006333141980343626,0.0,10445.031085119545,13339.306409979026,6522.415789473684,7254.3047091412745
Rotaliida,2,GAM,-0.36103442346679726,0.699171360120262,12181.66950510537,7316.322465775257,7802.42393128245,5288.5278117311755
Rotaliida,3,Linear,-0.1835075830159696,0.373648357129589,12196.016022644653,10386.218596521207,10137.762829352323,6492.562895529814
Rotaliida,3,Ridge,0.07405662057413143,0.2693393728684801,10787.596139655609,11217.76146888314,7405.707355106755,6243.339488061733
Rotaliida,3,RF,-0.20326943245039386,0.8052850787495935,12297.417165600995,5790.925330563127,7940.545649538575,3446.8254460628013
Rotaliida,3,XGBoost,-0.2177823781967163,0.9979822039604187,12371.35594831868,589.5007421539009,6799.7685546875,426.2180480957031
Rotaliida,3,LightGBM,-0.004954095211625376,0.0,11238.428216554768,13123.459895715423,7517.2336182336185,6939.047994740301
Rotaliida,3,GAM,-0.13666524156991655,0.6719802720371171,11952.224823048264,7516.200046063558,7711.448700330245,4662.8782805003175
Rotaliida,4,Linear,-9.731285383512455,0.37340412483661767,10557.604152068869,11105.265462040952,7980.69405389371,8113.137035953353
Rotaliida,4,Ridge,-3.8519320045021495,0.277126330817698,7098.994754037129,11927.965698216913,6055.821795129317,7518.201364636702
Rotaliida,4,RF,0.037848938559315704,0.8885974259423938,3161.266680338431,4682.55396839366,2526.9768772892776,2955.763437822834
Rotaliida,4,XGBoost,-0.9858907461166382,0.9999983310699463,4541.686911269864,18.24162539283866,3520.506591796875,13.806255340576172
Rotaliida,4,LightGBM,-1.0924118064034856,0.0,4661.901392484622,14029.27339618783,4324.168091168091,8262.16042077581
Rotaliida,4,GAM,-2.2023012080803026,0.6242589083791625,5767.274091012402,8599.625226813056,5068.584519826302,6284.741935041458
Textulariida,0,Linear,-63.61999146285902,0.2007833756253392,319.00401651971464,296.8556950616676,277.9229689669781,173.31167775635967
Textulariida,0,Ridge,-18.099464380971614,0.10958059500464801,173.42962984206042,313.33610364194925,149.327136505955,170.86396021181562
Textulariida,0,RF,-19.824226725904637,0.5005445393210073,181.09111587252045,234.6721290619385,132.66311091802675,123.15619433339508
Textulariida,0,XGBoost,-2.5549237728118896,0.9999561905860901,74.82174780979457,2.1985584304398427,59.84810256958008,1.281213402748108
Textulariida,0,LightGBM,-10.849150171292035,0.0,136.60176312826528,332.0573751861453,130.7105263157895,188.26454293628808
Textulariida,0,GAM,-38.50272262745957,0.36574405371381313,249.41709563244322,264.4511161605173,217.687271916357,161.47378022836608
Textulariida,1,Linear,-0.4928574131672858,0.12871385105146427,304.1746894162591,291.9343846062918,218.2665529131099,157.18997527128047
Textulariida,1,Ridge,-0.13465431974407593,0.07799797059183189,265.1830089949088,300.31068427582005,178.08738732722588,145.20062516915073
Textulariida,1,RF,-0.17414549733083518,0.6348821016651914,269.75833179223434,188.9824202130981,152.37651961593895,84.54744156142647
Textulariida,1,XGBoost,-0.18944060802459717,0.9998064041137695,271.50965394898947,4.351741547385283,139.0922088623047,2.9470951557159424
Textulariida,1,LightGBM,-0.008547201357043788,0.0,250.0126728089937,312.75542027051625,159.31052631578947,152.08310249307482
Textulariida,1,GAM,-5.1515230993043355,0.35772348267531906,617.4548955442623,250.6489369076247,434.20685387157994,156.02270304445565
Textulariida,2,Linear,-3.1552235647833617,0.2237573997550416,335.6500416834357,288.1824732248736,229.60013361165474,169.88356702843393
Textulariida,2,Ridge,-0.5658345846132264,0.1525534445483241,206.0451747014014,301.10986699054234,166.64122301111624,154.06659070800566
Textulariida,2,RF,-2.0996950275101183,0.46040946366782065,289.9005178564438,240.27079740274598,229.83430243855304,127.87140760410028
Textulariida,2,XGBoost,-0.3601250648498535,0.9999940395355225,192.03434954780877,0.7978969827187833,112.080322265625,0.6296687722206116
Textulariida,2,LightGBM,-0.019878696263923912,0.0,166.28909429330122,327.0911755445469,128.28947368421052,168.8642659279778
